,rating,date,variation,verified_reviews,feedback,verified_reviews_tokenized,verified_reviews_clean
2579,5,2018-07-30,Black  Dot,usual reliable alexa,1,"['usual', 'reliable', 'alexa']",
2580,3,2018-07-30,Black  Dot,speaker could be better qualty,1,"['speaker', 'could', 'be', 'better', 'qualty']",
2581,1,2018-07-30,Black  Dot,this device does not interact with my home filled with apple devices  how disappointing,0,"['this', 'device', 'does', 'not', 'interact', 'with', 'my', 'home', 'filled', 'with', 'apple', 'devices', 'how', 'disappointing']",
2582,5,2018-07-30,Black  Dot,have the echo wanted something smaller in another room  they work together great,1,"['have', 'the', 'echo', 'wanted', 'something', 'smaller', 'in', 'another', 'room', 'they', 'work', 'together', 'great']",
2583,5,2018-07-30,Black  Dot,love it it is so handy and easy to use got it for my classroom but i many need to just get another one,1,"['love', 'it', 'it', 'is', 'so', 'handy', 'and', 'easy', 'to', 'use', 'got', 'it', 'for', 'my', 'classroom', 'but', 'i', 'many', 'need', 'to', 'just', 'get', 'another', 'one']",
2584,5,2018-07-30,Black  Dot,very pleased,1,"['very', 'pleased']",
2585,4,2018-07-30,Black  Dot,primarily for music in our bedroom  i wish the speaker had better fidelity,1,"['primarily', 'for', 'music', 'in', 'our', 'bedroom', 'i', 'wish', 'the', 'speaker', 'had', 'better', 'fidelity']",
2587,5,2018-07-30,Black  Dot,music weather time,1,"['music', 'weather', 'time']",
2588,5,2018-07-30,Black  Dot,great love it,1,"['great', 'love', 'it']",
2589,2,2018-07-30,White  Dot,not all that happy the speaker isn’t great and for some reason a lot of times when i play music it will start to make some weird noise and just stop my son has a google home and it is much better,0,"['not', 'all', 'that', 'happy', 'the', 'speaker', 'isn\xe2\x80\x99t', 'great', 'and', 'for', 'some', 'reason', 'a', 'lot', 'of', 'times', 'when', 'i', 'play', 'music', 'it', 'will', 'start', 'to', 'make', 'some', 'weird', 'noise', 'and', 'just', 'stop', 'my', 'son', 'has', 'a', 'google', 'home', 'and', 'it', 'is', 'much', 'better']",
2590,3,2018-07-30,Black  Dot,not impressed,1,"['not', 'impressed']",
2591,5,2018-07-30,Black  Dot,i really like it ,1,"['i', 'really', 'like', 'it']",
2592,5,2018-07-30,White  Dot,it takes a while to learn the uses and im still learning,1,"['it', 'takes', 'a', 'while', 'to', 'learn', 'the', 'uses', 'and', 'im', 'still', 'learning']",
2593,5,2018-07-30,Black  Dot,alexa is phenomenal,1,"['alexa', 'is', 'phenomenal']",
2594,2,2018-07-30,Black  Dot,when you think about it this really doesn’t do much play music answer stupid questions finally it was able to hook up to thermostat i can see why price is dropping like a rock,0,"['when', 'you', 'think', 'about', 'it', 'this', 'really', 'doesn\xe2\x80\x99t', 'do', 'much', 'play', 'music', 'answer', 'stupid', 'questions', 'finally', 'it', 'was', 'able', 'to', 'hook', 'up', 'to', 'thermostat', 'i', 'can', 'see', 'why', 'price', 'is', 'dropping', 'like', 'a', 'rock']",
2595,4,2018-07-30,Black  Dot,the echo dot nd generation smart speaker is very compound in size however it  projects very good sound it also has a port in which you can connect an external speaker  for greater projection of sound i also like it size because its not awkward and it doesnt take up a lot of space it works great with the alexa app i also think the size is great for college students who live in dorm rooms with small limited spacing,1,"['the', 'echo', 'dot', 'nd', 'generation', 'smart', 'speaker', 'is', 'very', 'compound', 'in', 'size', 'however', 'it', 'projects', 'very', 'good', 'sound', 'it', 'also', 'has', 'a', 'port', 'in', 'which', 'you', 'can', 'connect', 'an', 'external', 'speaker', 'for', 'greater', 'projection', 'of', 'sound', 'i', 'also', 'like', 'it', 'size', 'because', 'its', 'not', 'awkward', 'and', 'it', 'doesnt', 'take', 'up', 'a', 'lot', 'of', 'space', 'it', 'works', 'great', 'with', 'the', 'alexa', 'app', 'i', 'also', 'think', 'the', 'size', 'is', 'great', 'for', 'college', 'students', 'who', 'live', 'in', 'dorm', 'rooms', 'with', 'small', 'limited', 'spacing']",
2596,5,2018-07-30,Black  Dot,i use the echo dot several different ways in my home i use it downstairs to control lighting i also take it out on my deck to stream music to a bluetooth speaker it works great for what i need,1,"['i', 'use', 'the', 'echo', 'dot', 'several', 'different', 'ways', 'in', 'my', 'home', 'i', 'use', 'it', 'downstairs', 'to', 'control', 'lighting', 'i', 'also', 'take', 'it', 'out', 'on', 'my', 'deck', 'to', 'stream', 'music', 'to', 'a', 'bluetooth', 'speaker', 'it', 'works', 'great', 'for', 'what', 'i', 'need']",
2597,5,2018-07-30,White  Dot,i have an echo but wanted a dot for my bedroom it was even easier to set up than my original echo,1,"['i', 'have', 'an', 'echo', 'but', 'wanted', 'a', 'dot', 'for', 'my', 'bedroom', 'it', 'was', 'even', 'easier', 'to', 'set', 'up', 'than', 'my', 'original', 'echo']",
2598,5,2018-07-30,Black  Dot,makes turning on and off things in the house so simple great for little updates as well like checking the weather and such,1,"['makes', 'turning', 'on', 'and', 'off', 'things', 'in', 'the', 'house', 'so', 'simple', 'great', 'for', 'little', 'updates', 'as', 'well', 'like', 'checking', 'the', 'weather', 'and', 'such']",
2599,5,2018-07-30,Black  Dot,great product fun to use,1,"['great', 'product', 'fun', 'to', 'use']",
2600,4,2018-07-30,Black  Dot,needs to be smarter,1,"['needs', 'to', 'be', 'smarter']",
2601,5,2018-07-30,Black  Dot,i really enjoy being able to just make a request  for my favorite music and it happens i have no complaints at this time,1,"['i', 'really', 'enjoy', 'being', 'able', 'to', 'just', 'make', 'a', 'request', 'for', 'my', 'favorite', 'music', 'and', 'it', 'happens', 'i', 'have', 'no', 'complaints', 'at', 'this', 'time']",
2602,5,2018-07-30,Black  Dot,love it works great making my home a smarthome,1,"['love', 'it', 'works', 'great', 'making', 'my', 'home', 'a', 'smarthome']",
2603,5,2018-07-30,White  Dot,i really like the echo dot it’s amazing to be able to set an alarm or timer just by talking to the echo dot,1,"['i', 'really', 'like', 'the', 'echo', 'dot', 'it\xe2\x80\x99s', 'amazing', 'to', 'be', 'able', 'to', 'set', 'an', 'alarm', 'or', 'timer', 'just', 'by', 'talking', 'to', 'the', 'echo', 'dot']",
2604,5,2018-07-30,White  Dot,convenient and fun,1,"['convenient', 'and', 'fun']",
2605,4,2018-07-30,White  Dot,its alright,1,"['its', 'alright']",
2606,4,2018-07-30,Black  Dot,this is my first alexa enabled device and so far its lived up to its reputation,1,"['this', 'is', 'my', 'first', 'alexa', 'enabled', 'device', 'and', 'so', 'far', 'its', 'lived', 'up', 'to', 'its', 'reputation']",
2607,5,2018-07-30,Black  Dot,i love searching the alexa skill shop on the app useful things like having alexa turn my lights on and off listening to news updates every morning and fun stuff like telling alexa to make the star trek red alert nois or playing song quiz with friends,1,"['i', 'love', 'searching', 'the', 'alexa', 'skill', 'shop', 'on', 'the', 'app', 'useful', 'things', 'like', 'having', 'alexa', 'turn', 'my', 'lights', 'on', 'and', 'off', 'listening', 'to', 'news', 'updates', 'every', 'morning', 'and', 'fun', 'stuff', 'like', 'telling', 'alexa', 'to', 'make', 'the', 'star', 'trek', 'red', 'alert', 'nois', 'or', 'playing', 'song', 'quiz', 'with', 'friends']",
2608,4,2018-07-30,Black  Dot,second dot,1,"['second', 'dot']",
2609,5,2018-07-30,Black  Dot,son loves it,1,"['son', 'loves', 'it']",
2610,5,2018-07-30,Black  Dot,i love how compact it is,1,"['i', 'love', 'how', 'compact', 'it', 'is']",
2611,1,2018-07-30,Black  Dot,this worked well for about  months but then stopped connecting to the internet wifi and none of the trouble shooting efforts worked  amazon customer service couldnt help further and told me warranty was only  months which was very disappointing so they werent willing to replace,0,"['this', 'worked', 'well', 'for', 'about', 'months', 'but', 'then', 'stopped', 'connecting', 'to', 'the', 'internet', 'wifi', 'and', 'none', 'of', 'the', 'trouble', 'shooting', 'efforts', 'worked', 'amazon', 'customer', 'service', 'couldnt', 'help', 'further', 'and', 'told', 'me', 'warranty', 'was', 'only', 'months', 'which', 'was', 'very', 'disappointing', 'so', 'they', 'werent', 'willing', 'to', 'replace']",
2612,5,2018-07-30,Black  Dot,it talks to me plays the type of music i want to listen to and even turns off when i ask if to,1,"['it', 'talks', 'to', 'me', 'plays', 'the', 'type', 'of', 'music', 'i', 'want', 'to', 'listen', 'to', 'and', 'even', 'turns', 'off', 'when', 'i', 'ask', 'if', 'to']",
2613,2,2018-07-30,Black  Dot,ask it to play motown radio on pandora and it keeps asking if i want to add a salsa station motown isn’t close to salsa phonetically,0,"['ask', 'it', 'to', 'play', 'motown', 'radio', 'on', 'pandora', 'and', 'it', 'keeps', 'asking', 'if', 'i', 'want', 'to', 'add', 'a', 'salsa', 'station', 'motown', 'isn\xe2\x80\x99t', 'close', 'to', 'salsa', 'phonetically']",
2614,5,2018-07-30,Black  Dot,love it we are still learning the capabilities having a lot of fun,1,"['love', 'it', 'we', 'are', 'still', 'learning', 'the', 'capabilities', 'having', 'a', 'lot', 'of', 'fun']",
2615,4,2018-07-30,Black  Dot,easy to set up still trying to get it to connect to a light bulb smart plug grandkids think alex is cool,1,"['easy', 'to', 'set', 'up', 'still', 'trying', 'to', 'get', 'it', 'to', 'connect', 'to', 'a', 'light', 'bulb', 'smart', 'plug', 'grandkids', 'think', 'alex', 'is', 'cool']",
2616,5,2018-07-30,White  Dot,i love it i use it for everything it’s a part of my daily routine,1,"['i', 'love', 'it', 'i', 'use', 'it', 'for', 'everything', 'it\xe2\x80\x99s', 'a', 'part', 'of', 'my', 'daily', 'routine']",
2617,4,2018-07-30,Black  Dot,the alexa program is great but the quality is not the best it could definitely be louder,1,"['the', 'alexa', 'program', 'is', 'great', 'but', 'the', 'quality', 'is', 'not', 'the', 'best', 'it', 'could', 'definitely', 'be', 'louder']",
2618,4,2018-07-30,White  Dot,overall i like this though siri on my phone can do more for what i need as i don’t have a “smart home” and don’t intend to make it one but it’s fun and i use it for music and to have it read me my audible books,1,"['overall', 'i', 'like', 'this', 'though', 'siri', 'on', 'my', 'phone', 'can', 'do', 'more', 'for', 'what', 'i', 'need', 'as', 'i', 'don\xe2\x80\x99t', 'have', 'a', '\xe2\x80\x9csmart', 'home\xe2\x80\x9d', 'and', 'don\xe2\x80\x99t', 'intend', 'to', 'make', 'it', 'one', 'but', 'it\xe2\x80\x99s', 'fun', 'and', 'i', 'use', 'it', 'for', 'music', 'and', 'to', 'have', 'it', 'read', 'me', 'my', 'audible', 'books']",
2619,3,2018-07-30,Black  Dot,alexa is pretty basic and almost like a toy shouldnt have been released into the market without proper development speech recognition fails to understand basic american and british accentthe music it can play is very restrictive speech isnt refined in a way that we understand a almost a human is speaking linking to youtube via amazon web services doesnt work,1,"['alexa', 'is', 'pretty', 'basic', 'and', 'almost', 'like', 'a', 'toy', 'shouldnt', 'have', 'been', 'released', 'into', 'the', 'market', 'without', 'proper', 'development', 'speech', 'recognition', 'fails', 'to', 'understand', 'basic', 'american', 'and', 'british', 'accentthe', 'music', 'it', 'can', 'play', 'is', 'very', 'restrictive', 'speech', 'isnt', 'refined', 'in', 'a', 'way', 'that', 'we', 'understand', 'a', 'almost', 'a', 'human', 'is', 'speaking', 'linking', 'to', 'youtube', 'via', 'amazon', 'web', 'services', 'doesnt', 'work']",
2620,5,2018-07-30,White  Dot,set up is so easy,1,"['set', 'up', 'is', 'so', 'easy']",
2622,4,2018-07-30,Black  Dot,im amazed with the alarm i tell alexa to wake me up to a particular song and it does  i love the play list if music not sure if i dont keep prime if music will still be available however i did love the fact amazon gave me music free for  monthsthey should have given prime free for  months as well,1,"['im', 'amazed', 'with', 'the', 'alarm', 'i', 'tell', 'alexa', 'to', 'wake', 'me', 'up', 'to', 'a', 'particular', 'song', 'and', 'it', 'does', 'i', 'love', 'the', 'play', 'list', 'if', 'music', 'not', 'sure', 'if', 'i', 'dont', 'keep', 'prime', 'if', 'music', 'will', 'still', 'be', 'available', 'however', 'i', 'did', 'love', 'the', 'fact', 'amazon', 'gave', 'me', 'music', 'free', 'for', 'monthsthey', 'should', 'have', 'given', 'prime', 'free', 'for', 'months', 'as', 'well']",
2623,5,2018-07-30,White  Dot,i love all of the things that it can do i can play with it and learn from it,1,"['i', 'love', 'all', 'of', 'the', 'things', 'that', 'it', 'can', 'do', 'i', 'can', 'play', 'with', 'it', 'and', 'learn', 'from', 'it']",
2624,5,2018-07-30,Black  Dot,been debating on getting one but am happy i did still more to explore thanks,1,"['been', 'debating', 'on', 'getting', 'one', 'but', 'am', 'happy', 'i', 'did', 'still', 'more', 'to', 'explore', 'thanks']",
2625,5,2018-07-30,White  Dot,im finding more and more uses for this all the time it keeps me informed with news and weather i can get a daily bible verse and have it play music new skills are added all the time the future is here,1,"['im', 'finding', 'more', 'and', 'more', 'uses', 'for', 'this', 'all', 'the', 'time', 'it', 'keeps', 'me', 'informed', 'with', 'news', 'and', 'weather', 'i', 'can', 'get', 'a', 'daily', 'bible', 'verse', 'and', 'have', 'it', 'play', 'music', 'new', 'skills', 'are', 'added', 'all', 'the', 'time', 'the', 'future', 'is', 'here']",
2626,5,2018-07-30,White  Dot,i love to watch my wife argue with alexa  i woke up one night listening to alexa talking to my cell phone ,1,"['i', 'love', 'to', 'watch', 'my', 'wife', 'argue', 'with', 'alexa', 'i', 'woke', 'up', 'one', 'night', 'listening', 'to', 'alexa', 'talking', 'to', 'my', 'cell', 'phone']",
2629,4,2018-07-30,Black  Dot,gave as a gift  they loved it,1,"['gave', 'as', 'a', 'gift', 'they', 'loved', 'it']",
2630,5,2018-07-30,Black  Dot,the echo dot was everything that i expected and more,1,"['the', 'echo', 'dot', 'was', 'everything', 'that', 'i', 'expected', 'and', 'more']",
2631,5,2018-07-30,Black  Dot,i love this its super convenient and makes my life a little easier,1,"['i', 'love', 'this', 'its', 'super', 'convenient', 'and', 'makes', 'my', 'life', 'a', 'little', 'easier']",
2632,5,2018-07-30,White  Dot,i love my echo dot has many features and works greatthe only thing i dont like about it is that i cant play my imusic on it im going to have to pay for a spotify or amazon music account,1,"['i', 'love', 'my', 'echo', 'dot', 'has', 'many', 'features', 'and', 'works', 'greatthe', 'only', 'thing', 'i', 'dont', 'like', 'about', 'it', 'is', 'that', 'i', 'cant', 'play', 'my', 'imusic', 'on', 'it', 'im', 'going', 'to', 'have', 'to', 'pay', 'for', 'a', 'spotify', 'or', 'amazon', 'music', 'account']",
2633,4,2018-07-30,White  Dot,its great lots of fun,1,"['its', 'great', 'lots', 'of', 'fun']",
2634,4,2018-07-30,White  Dot,easy setup alexa needs a lot of training,1,"['easy', 'setup', 'alexa', 'needs', 'a', 'lot', 'of', 'training']",
2635,5,2018-07-30,White  Dot,third echo dot purchased love the product,1,"['third', 'echo', 'dot', 'purchased', 'love', 'the', 'product']",
2636,5,2018-07-30,Black  Dot,i like the compact structure of the dot the sound is a little too low,1,"['i', 'like', 'the', 'compact', 'structure', 'of', 'the', 'dot', 'the', 'sound', 'is', 'a', 'little', 'too', 'low']",
2637,4,2018-07-30,White  Dot,handy if you dont expect much out of it much dumber than the assistant in my phone,1,"['handy', 'if', 'you', 'dont', 'expect', 'much', 'out', 'of', 'it', 'much', 'dumber', 'than', 'the', 'assistant', 'in', 'my', 'phone']",
2638,5,2018-07-30,Black  Dot,its easy to set up and use there are new features and skills added all the time,1,"['its', 'easy', 'to', 'set', 'up', 'and', 'use', 'there', 'are', 'new', 'features', 'and', 'skills', 'added', 'all', 'the', 'time']",
